10.0000000000,0.6659001155,1.8561633096,4.3682904227,6.1844761344,9.9936248130,7.2468157825,9.9866244175,0.1960766779,0.0576466571,0.0115866448,0.0400786941,0.0000000000,0.0095176736,0.0041948491,0.0478850969,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6330137064
10.0000000000,0.4844159319,1.4172376590,3.7495146265,3.0564211926,6.4863702803,3.7764316144,6.9242199865,0.1417650695,0.0420593822,0.0079200115,0.0321638475,0.0000000000,0.0059848050,0.0028602530,0.0337608407,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7334857906
10.0000000000,0.4906386793,1.5467962264,3.3705931959,4.2112799843,8.0563858916,5.1899167909,8.3046991783,0.1353354835,0.0368492736,0.0089522170,0.0301008248,0.0000000000,0.0068146565,0.0032701839,0.0363148835,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7423624773
10.0000000000,0.5116373464,1.4665060649,3.2614507410,4.7233306107,8.8446526712,5.7177841453,8.8266174097,0.1510786320,0.0417579483,0.0100530490,0.0348394047,0.0000000000,0.0080071335,0.0040691990,0.0414229975,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7087716360
10.0000000000,0.6761256925,2.0746486822,5.0899243004,4.7001759803,9.7302318740,5.7375278808,9.4699058079,0.1832272316,0.0543504998,0.0087841428,0.0372274480,0.0000000000,0.0070794632,0.0031781329,0.0387919159,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6673611658
10.0000000000,0.6412826212,1.7501726901,3.6133336254,4.9665162548,9.5401482929,6.5971594482,9.2068567185,0.1801355287,0.0531567354,0.0085732154,0.0366660133,0.0000000000,0.0066317578,0.0029448551,0.0378910917,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6740008027
10.0000000000,0.5294148943,1.6540761017,3.5763447395,3.8503414250,7.6034426927,4.8107805910,7.9396434538,0.1481816520,0.0407506396,0.0095646016,0.0327165570,0.0000000000,0.0069216009,0.0037349232,0.0386147661,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7195152595
10.0000000000,0.6217193216,1.7809011057,4.0242906501,5.4796348808,9.7997434734,6.4608695111,9.9866989454,0.1758154404,0.0499200800,0.0103660934,0.0373572552,0.0000000000,0.0083958732,0.0040472853,0.0429260120,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6711719605
10.0000000000,0.5223711168,1.5816163107,3.2735348388,3.1642861560,6.4126406914,3.9578967947,6.8305658567,0.1464586144,0.0401350794,0.0093370616,0.0329010229,0.0000000000,0.0070045526,0.0036416180,0.0374372377,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7230848134
10.0000000000,0.6663791983,1.9663626508,4.3949867368,5.2986870020,9.9484452523,6.6406963626,9.7685139208,0.1669888545,0.0485770407,0.0087168480,0.0343252275,0.0000000000,0.0068037187,0.0028752489,0.0369960538,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6947170080
10.0000000000,0.6431224046,1.7543794807,4.8463142117,4.3076891991,9.1926556234,5.1922923283,8.8906756490,0.1874452198,0.0553617179,0.0108738707,0.0389086940,0.0000000000,0.0087100526,0.0040432005,0.0463061286,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6483511158
10.0000000000,0.6481984368,2.0325017165,5.2951091771,4.2053727976,9.0543461745,5.2280993079,9.0535485282,0.1727077812,0.0477284857,0.0103292476,0.0369828475,0.0000000000,0.0080816586,0.0038418360,0.0425730639,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6777550795
10.0000000000,0.6314485909,1.8692801048,3.9196073057,4.2340147244,9.0213871475,5.2469727929,8.3085948670,0.1738792783,0.0502534412,0.0100330171,0.0378255208,0.0000000000,0.0072288876,0.0035016741,0.0408528646,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6764253162
10.0000000000,0.5818256899,1.6955392707,3.7591381441,3.4228780479,7.0195526268,4.2955007688,7.7892342219,0.1545617398,0.0440827996,0.0093390107,0.0337409420,0.0000000000,0.0070219494,0.0032653177,0.0383204742,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7096677666
10.0000000000,0.5849224117,1.7188129235,3.8652829321,3.8809938266,9.0861633504,4.7551289630,7.7520353745,0.1783409074,0.0531530634,0.0093740947,0.0401103527,0.0000000000,0.0069117541,0.0036075101,0.0415949993,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6669073182
10.0000000000,0.5466384733,1.6681089072,3.1918525533,3.6968382651,7.1722655450,4.5532573474,7.5728851260,0.1503020585,0.0430689700,0.0093880519,0.0329956929,0.0000000000,0.0072018571,0.0037897151,0.0387245488,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7145291058
10.0000000000,0.5632801295,1.7550360520,3.4020159317,4.8136555777,8.9294550788,5.9732793124,9.2032514882,0.1674367077,0.0483720887,0.0089756228,0.0362318507,0.0000000000,0.0069925560,0.0032728663,0.0385696123,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6901486955
10.0000000000,0.6227771105,1.8323108904,3.3348339902,3.3769478878,6.7712717871,4.2950591526,7.1258974495,0.1798668436,0.0541666667,0.0087141313,0.0393302869,0.0000000000,0.0068445362,0.0032625786,0.0396152712,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6681996855
10.0000000000,0.6275754048,1.9403221595,4.0663589899,4.7881194633,9.2526696151,5.7731007088,9.3006720902,0.1638460327,0.0461321237,0.0097803841,0.0355424473,0.0000000000,0.0073500472,0.0038029361,0.0409196906,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6926263382
10.0000000000,0.5419602749,1.6503906461,4.3541937061,3.5557123763,7.5096579078,4.4023108866,8.8474516904,0.1504883831,0.0416225398,0.0099550313,0.0331460995,0.0000000000,0.0076617896,0.0038655175,0.0408750978,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7123855416
10.0000000000,0.6686295700,1.7762189358,4.3640297363,4.8928560419,9.4036579339,5.7842825724,9.7921703245,0.1970153254,0.0618397610,0.0105933874,0.0434121941,0.0000000000,0.0076765105,0.0032972534,0.0473322402,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6288333281
10.0000000000,0.6080590381,1.7622818383,3.6195007369,3.7862987133,8.1432384501,4.6694497617,7.4984723929,0.1697587261,0.0479541132,0.0098565222,0.0364194884,0.0000000000,0.0081224828,0.0038969272,0.0422928476,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6816988925
10.0000000000,0.5441825937,1.6379183646,3.6821612428,4.6654631054,9.2588120338,5.8470120464,8.8309743822,0.1564639239,0.0431249144,0.0103282448,0.0347134276,0.0000000000,0.0080627909,0.0038891361,0.0420980798,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7013194825
10.0000000000,0.6568348792,1.8477575177,4.2173633073,4.8225207692,9.3640491713,6.0560139937,9.3873254336,0.2085911284,0.0647087353,0.0090381187,0.0426934773,0.0000000000,0.0071964136,0.0031132026,0.0422543519,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6224045721
10.0000000000,0.4852986512,1.4546491923,3.8338895701,3.7167752239,7.4960338057,4.4474852097,8.2928410373,0.1404637751,0.0394287109,0.0084527933,0.0320169701,0.0000000000,0.0068106022,0.0032429245,0.0364184110,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7331658129
10.0000000000,0.6995967053,2.0046175340,4.6364427127,5.6303184490,9.9755873127,6.8750047984,9.9346808353,0.1895742143,0.0561405712,0.0107612478,0.0407824160,0.0000000000,0.0080681329,0.0035631637,0.0457291368,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6453811173
10.0000000000,0.5833135059,1.6177224799,3.9089322723,3.5640484565,7.3959343821,4.4040507069,7.5217133450,0.1694963802,0.0491000266,0.0099897881,0.0355941983,0.0000000000,0.0077834418,0.0037360521,0.0419247310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6823753819
10.0000000000,0.5850290372,1.6835493792,3.9024680820,4.3345543147,8.4519105068,5.8883072133,9.0487279354,0.1661527258,0.0465356192,0.0100128560,0.0348303546,0.0000000000,0.0076956272,0.0038792793,0.0405054301,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6903881077
10.0000000000,0.6125701028,1.7323813926,5.4639533469,4.6148394502,9.5037111796,6.0752942563,9.7970062461,0.1772795056,0.0507437350,0.0097585909,0.0380238033,0.0000000000,0.0076272697,0.0037468112,0.0425865659,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6702337185
10.0000000000,0.5622146269,1.6338632914,3.4428766236,3.6567354775,7.2783726644,4.5815044481,7.4782909509,0.1550083541,0.0435815401,0.0094902137,0.0332100103,0.0000000000,0.0069472496,0.0035528055,0.0391543038,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7090555229
10.0000000000,0.5514971606,1.6826395202,3.8597807693,4.6226132205,8.9717754594,5.5648446551,8.9714509731,0.1533992494,0.0445497438,0.0080154807,0.0336880232,0.0000000000,0.0060939304,0.0031597322,0.0354246355,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7156692047
10.0000000000,0.5744876642,1.7207619132,4.3173989293,4.3320081326,8.8821298104,5.1977820502,8.7118813445,0.1489116206,0.0415778565,0.0093313641,0.0333310956,0.0000000000,0.0069775443,0.0033712910,0.0393897691,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7171094589
10.0000000000,0.5811854428,1.6343445034,3.5816207955,4.0246626830,7.8258255652,4.8722894415,8.9681340523,0.1714488222,0.0514626787,0.0096106513,0.0370045398,0.0000000000,0.0073954383,0.0033820741,0.0420047221,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6776910735
10.0000000000,0.5742113414,1.6995125594,4.3815203734,4.3502494109,9.2992786504,5.3153620467,8.7033382494,0.1672244876,0.0496400476,0.0087913178,0.0370326934,0.0000000000,0.0062946557,0.0031755196,0.0366876263,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6911536518
10.0000000000,0.4531604545,1.3123244962,2.7089877038,2.6795127961,5.3741292124,3.3574315906,6.7542555520,0.1443178157,0.0423163660,0.0076534311,0.0317392880,0.0000000000,0.0058472938,0.0029337146,0.0340991463,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7310929446
10.0000000000,0.4848166723,1.4625266309,4.4385889968,3.9740457022,8.2117403107,4.7059679397,8.5589247398,0.1468423724,0.0398781903,0.0098177385,0.0327794192,0.0000000000,0.0074816923,0.0036094294,0.0400299993,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7195611586
10.0000000000,0.5033542145,1.4504393685,4.0844905018,3.9974691780,8.0398958083,4.7402945808,8.7852588837,0.1568117605,0.0451707562,0.0085662546,0.0348030757,0.0000000000,0.0064069137,0.0031524954,0.0379105355,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7071782084
